Timestamp;Date;Time;Hour;DayOfWeek;Close;Open;High;Low;Fibo_OK;Fibo_Score;Fibo_Level;Fibo_1618;Dist_Pips;Silva_OK;Silva_Score;Silva_BuyArrow;Silva_SellArrow;Silva_Middle;H1_OK;H1_Score;PZ_OK;PZ_Score;Candle_OK;Candle_Score;Candle_Pattern;RSI_OK;RSI_Score;RSI_Value;Total_Score;Setup_Type;Setup_Valid;Reason;Trade_Executed;Entry_Price;Stop_Loss;TP1;TP2;TP3;Result;Profit_Pips;Profit_USD;Balance_After
2026.01.09 14:30:00;2026.01.09;14:30;14;5;4465.98;4467.63;4468.84;4460.86;NO;0;;4531.360259999999;653.8025999999991;NO;0;NO;NO;4469.454608618462;NO;0;YES;1;YES;1;HAMMER;NO;0;42.88140364549707;2;NONE;NO;Score baixo: 2.0/11.5;NO;2.096705886930322e-104;-1.09988092987765e+289;-1.175176585333005e-254;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-8.395558850737344e-250;6.70247791093164e+43
2026.01.09 14:15:00;2026.01.09;14:15;14;5;4467.64;4474.05;4474.87;4467.01;NO;0;;4531.360259999999;637.2025999999914;NO;0;NO;NO;4469.252515513126;NO;0;YES;1;NO;0;NONE;NO;0;45.18168511210197;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099880934046952e+289;-3.918675806571298e-249;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-2.750050755550172e-244;6.70247791093164e+43
2026.01.09 14:00:00;2026.01.09;14:00;14;5;4474.12;4475.4;4480.44;4472.16;NO;0;;4531.360259999999;572.4025999999958;NO;0;NO;NO;4469.04982425859;NO;0;YES;1;NO;0;NONE;NO;0;56.08756804253963;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099880938216253e+289;-1.322240866365677e-243;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-9.619156300792869e-239;6.70247791093164e+43
2026.01.09 13:45:00;2026.01.09;13:45;13;5;4475.41;4470.59;4476.28;4468.84;NO;0;;4531.360259999999;559.5025999999962;NO;0;NO;NO;4468.84496749226;YES;2;YES;1;YES;1;ENGULFING_BULL;NO;0;58.70707067223371;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.099880942385555e+289;-4.617942249797484e-238;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-3.27642623075221e-233;6.70247791093164e+43
2026.01.09 13:30:00;2026.01.09;13:30;13;5;4470.62;4470.77;4471.98;4469.15;NO;0;;4531.360259999999;607.4025999999958;NO;0;NO;NO;4468.638445233731;YES;2;YES;1;NO;0;NONE;NO;0;50.78125680755131;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880946554857e+289;-1.512494701705777e-232;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.058217321661868e-227;6.70247791093164e+43
2026.01.09 13:15:00;2026.01.09;13:15;13;5;4470.76;4472.23;4473.08;4470.47;NO;0;;4531.360259999999;606.0025999999925;NO;0;NO;NO;4468.430744231639;YES;2;YES;1;YES;1;INSIDE_BAR;NO;0;51.04717480156825;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.099880950724159e+289;-5.2915336856522e-227;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-3.811472839975675e-222;6.70247791093164e+43
2026.01.09 13:00:00;2026.01.09;13:00;13;5;4472.15;4472.66;4474.67;4469.91;NO;0;;4531.360259999999;592.1025999999983;NO;0;NO;NO;4468.222003723008;YES;2;YES;1;NO;0;NONE;NO;0;53.63662651502051;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.09988095489346e+289;-1.802111656202965e-221;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.271108066149417e-216;6.70247791093164e+43
2026.01.09 12:45:00;2026.01.09;12:45;12;5;4472.68;4469.13;4472.74;4467.2;NO;0;;4531.360259999999;586.8025999999918;NO;0;NO;NO;4468.011491982937;YES;2;YES;1;YES;1;ENGULFING_BULL;NO;0;54.61757202091511;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.099880959062762e+289;-5.822210760248955e-216;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-4.287902599984505e-211;6.70247791093164e+43
2026.01.09 12:30:00;2026.01.09;12:30;12;5;4469.16;4469.18;4472.43;4468.15;NO;0;;4531.360259999999;622.0025999999962;NO;0;NO;NO;4467.798466569764;YES;2;YES;1;NO;0;NONE;NO;0;48.8482312318991;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880963232064e+289;-2.09658508742325e-210;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.497817749836497e-205;6.70247791093164e+43
2026.01.09 12:15:00;2026.01.09;12:15;12;5;4469.19;4471.93;4473.87;4468.95;NO;0;;4531.360259999999;621.7025999999987;NO;0;NO;NO;4467.584089929611;YES;2;YES;1;NO;0;NONE;NO;0;48.89742593811474;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880967401365e+289;-6.99115125423944e-205;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-4.906254494604082e-200;6.70247791093164e+43
2026.01.09 12:00:00;2026.01.09;12:00;12;5;4471.94;4471.11;4474.13;4469.8;NO;0;;4531.360259999999;594.2025999999987;NO;0;NO;NO;4467.368179590967;YES;2;YES;1;NO;0;NONE;NO;0;53.48205693471964;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880971570667e+289;-2.358956532152427e-199;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.716114829510577e-194;6.70247791093164e+43
2026.01.09 11:45:00;2026.01.09;11:45;11;5;4471.11;4471.73;4474.43;4470.56;NO;0;;4531.360259999999;602.502599999998;NO;0;NO;NO;4467.150705407304;YES;2;YES;1;NO;0;NONE;NO;0;52.22670855038825;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880975739969e+289;-8.238684276341036e-194;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-5.84533972270297e-189;6.70247791093164e+43
2026.01.09 11:30:00;2026.01.09;11:30;11;5;4471.83;4473.99;4475.19;4471.53;NO;0;;4531.360259999999;595.3025999999954;NO;0;NO;NO;4466.931898096692;YES;2;YES;1;NO;0;NONE;NO;0;53.38722372304214;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880979909271e+289;-2.69838071654945e-188;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.887922788404227e-183;6.70247791093164e+43
2026.01.09 11:15:00;2026.01.09;11:15;11;5;4473.83;4474.81;4477.65;4473.18;NO;0;;4531.360259999999;575.3025999999954;NO;0;NO;NO;4466.711830584193;YES;2;YES;1;NO;0;NONE;NO;0;56.63317417228792;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880984078572e+289;-9.440411554653708e-183;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-6.799894770833393e-178;6.70247791093164e+43
2026.01.09 11:00:00;2026.01.09;11:00;11;5;4474.83;4468.41;4474.83;4468.29;NO;0;;4531.360259999999;565.3025999999954;NO;0;NO;NO;4466.490004761258;YES;2;YES;1;NO;0;NONE;NO;0;58.27829073799546;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099880988247874e+289;-3.215074629142748e-177;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-2.267732568239612e-172;6.70247791093164e+43
2026.01.09 10:45:00;2026.01.09;10:45;10;5;4468.44;4466.8;4468.53;4463.84;NO;0;;4531.360259999999;629.2025999999987;NO;0;NO;NO;4466.266396108267;NO;0;YES;1;NO;0;NONE;NO;0;49.58941263670079;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099880992417176e+289;-1.038717109251642e-171;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-7.649873865469714e-167;6.70247791093164e+43
2026.01.09 10:30:00;2026.01.09;10:30;10;5;4466.88;4473.21;4473.83;4465.39;NO;0;;4531.360259999999;644.8025999999936;NO;0;NO;NO;4466.042623666665;NO;0;YES;1;NO;0;NONE;NO;0;47.09156716945458;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099880996586477e+289;-3.740432785733196e-166;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-2.672196159435216e-161;6.70247791093164e+43
2026.01.09 10:15:00;2026.01.09;10:15;10;5;4473.23;4474.46;4475.37;4472.43;NO;0;;4531.360259999999;581.3025999999991;NO;0;NO;NO;4465.817167568996;NO;0;YES;1;YES;1;INSIDE_BAR;NO;0;57.94368079168213;2;NONE;NO;Score baixo: 2.0/11.5;NO;2.096705886930322e-104;-1.099881000755779e+289;-1.247263062121452e-160;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-8.753050509064901e-156;6.70247791093164e+43
2026.01.09 10:00:00;2026.01.09;10:00;10;5;4474.45;4470.17;4476.82;4466.32;NO;0;;4531.360259999999;569.1025999999965;NO;0;NO;NO;4465.588210268147;NO;0;YES;1;YES;1;ENGULFING_BULL;NO;0;60.42802048501129;2;NONE;NO;Score baixo: 2.0/11.5;NO;2.096705886930322e-104;-1.099881004925081e+289;-4.208519084635255e-155;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-3.061651163546816e-150;6.70247791093164e+43
2026.01.09 09:45:00;2026.01.09;09:45;9;5;4470.18;4471.64;4473.58;4469.53;NO;0;;4531.360259999999;611.8025999999918;NO;0;NO;NO;4465.356145995333;NO;0;YES;1;NO;0;NONE;NO;0;54.02114280932788;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099881009094383e+289;-1.469830390542577e-149;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.042843454038789e-144;6.70247791093164e+43
2026.01.09 09:30:00;2026.01.09;09:30;9;5;4471.6;4470.26;4472.94;4468.41;NO;0;;4531.360259999999;597.6025999999911;NO;0;NO;NO;4465.121016568201;NO;0;YES;1;YES;1;ENGULFING_BULL;NO;0;56.86411579605075;2;NONE;NO;Score baixo: 2.0/11.5;NO;2.096705886930322e-104;-1.099881013263684e+289;-4.814072064671821e-144;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-3.368166804696169e-139;6.70247791093164e+43
2026.01.09 09:15:00;2026.01.09;09:15;9;5;4470.28;4471.41;4473.11;4468.64;NO;0;;4531.360259999999;610.8025999999973;NO;0;NO;NO;4464.883566199871;NO;0;YES;1;NO;0;NONE;NO;0;54.81135082405351;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099881017432986e+289;-1.684225701196774e-138;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.21314176528941e-133;6.70247791093164e+43
2026.01.09 09:00:00;2026.01.09;09:00;9;5;4471.4;4474.07;4475.55;4470.7;NO;0;;4531.360259999999;599.6025999999983;NO;0;NO;NO;4464.644147734442;NO;0;YES;1;NO;0;NONE;NO;0;56.94649359266622;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099881021602288e+289;-5.73588480790182e-133;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-4.045770094617684e-128;6.70247791093164e+43
2026.01.09 08:45:00;2026.01.09;08:45;8;5;4474.07;4475.13;4477.4;4472.76;NO;0;;4531.360259999999;572.9025999999976;NO;0;NO;NO;4464.402737797246;YES;2;YES;1;NO;0;NONE;NO;0;62.32046911095604;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881025771589e+289;-1.853133246942013e-127;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.364783102997909e-122;6.70247791093164e+43
2026.01.09 08:30:00;2026.01.09;08:30;8;5;4475.09;4473.39;4475.77;4472.96;NO;0;;4531.360259999999;562.7025999999933;NO;0;NO;NO;4464.158978711522;YES;2;YES;1;NO;0;NONE;NO;0;64.4789637368049;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881029940891e+289;-6.673155078949287e-122;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-4.767357253764549e-117;6.70247791093164e+43
2026.01.09 08:15:00;2026.01.09;08:15;8;5;4473.38;4467.38;4473.42;4466.09;NO;0;;4531.360259999999;579.8025999999936;NO;0;NO;NO;4463.913267454749;YES;2;YES;1;YES;1;ENGULFING_BULL;NO;0;62.45460147949219;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.099881034110193e+289;-2.225191659512766e-116;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.561596392900201e-111;6.70247791093164e+43
2026.01.09 08:00:00;2026.01.09;08:00;8;5;4467.39;4468.65;4471.01;4466.01;NO;0;;4531.360259999999;639.7025999999914;NO;0;NO;NO;4463.666544593771;YES;2;YES;1;NO;0;NONE;NO;0;53.9108807956245;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881038279495e+289;-7.508248941568332e-111;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-5.462168198803389e-106;6.70247791093164e+43
2026.01.09 07:45:00;2026.01.09;07:45;7;5;4468.18;4467.65;4469.28;4465.46;NO;0;;4531.360259999999;631.8025999999918;NO;0;NO;NO;4463.419765094568;YES;2;YES;1;YES;1;INSIDE_BAR;NO;0;55.45633841511331;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.099881042448796e+289;-2.622265041963741e-105;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.860494892037969e-100;6.70247791093164e+43
2026.01.09 07:30:00;2026.01.09;07:30;7;5;4467.4;4464.86;4471.83;4464.53;NO;0;;4531.360259999999;639.6025999999983;NO;0;NO;NO;4463.173152226233;YES;2;YES;1;NO;0;NONE;NO;0;54.25402870711549;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881046618098e+289;-8.588591558528841e-100;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-6.009010375814267e-95;6.70247791093164e+43
2026.01.09 07:15:00;2026.01.09;07:15;7;5;4464.67;4463.03;4465.08;4458.2;NO;0;;4531.360259999999;666.902599999994;NO;0;NO;NO;4462.926641679607;YES;2;YES;1;YES;1;HAMMER;NO;0;49.85517053859071;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.0998810507874e+289;-3.004759057536466e-94;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-2.164317231793182e-89;6.70247791093164e+43
2026.01.09 07:00:00;2026.01.09;07:00;7;5;4463.03;4464.7;4466.85;4461.57;NO;0;;4531.360259999999;683.3025999999973;NO;0;NO;NO;4462.681197366857;YES;2;YES;1;NO;0;NONE;NO;0;47.01298048491801;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881054956701e+289;-1.02331604471313e-88;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-7.217895040952328e-84;6.70247791093164e+43
2026.01.09 06:45:00;2026.01.09;06:45;6;5;4464.81;4463.3;4467;4461.83;NO;0;;4531.360259999999;665.5025999999907;NO;0;NO;NO;4462.436416666667;YES;2;YES;1;NO;0;NONE;NO;0;49.86125353178407;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881059126003e+289;-3.306100188718364e-83;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-2.434854418497307e-78;6.70247791093164e+43
2026.01.09 06:30:00;2026.01.09;06:30;6;5;4463.27;4462.86;4464.83;4461.46;NO;0;;4531.360259999999;680.9025999999903;NO;0;NO;NO;4462.191850140385;YES;2;YES;1;NO;0;NONE;NO;0;47.29604250869447;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881063295305e+289;-1.190530648687429e-77;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-8.505249550925592e-73;6.70247791093164e+43
2026.01.09 06:15:00;2026.01.09;06:15;6;5;4462.88;4462.65;4463.98;4460.73;NO;0;;4531.360259999999;684.8025999999936;NO;0;NO;NO;4461.948020918072;YES;2;YES;1;NO;0;NONE;NO;0;46.65422904336499;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881067464607e+289;-3.969874577335177e-72;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-2.785981060880952e-67;6.70247791093164e+43
2026.01.09 06:00:00;2026.01.09;06:00;6;5;4462.66;4464.11;4465.65;4462.28;NO;0;;4531.360259999999;687.0025999999962;NO;0;NO;NO;4461.705344937072;YES;2;YES;1;NO;0;NONE;NO;0;46.31176251244609;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881071633908e+289;-1.339516372264421e-66;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-9.744833698642507e-62;6.70247791093164e+43
2026.01.09 05:45:00;2026.01.09;05:45;5;5;4464.12;4464.01;4465.91;4463.65;NO;0;;4531.360259999999;672.4025999999958;NO;0;NO;NO;4461.463665385498;NO;0;YES;1;NO;0;NONE;NO;0;48.21935236353323;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.09988107580321e+289;-4.678277163507808e-61;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-3.319233802440518e-56;6.70247791093164e+43
2026.01.09 05:30:00;2026.01.09;05:30;5;5;4463.96;4463.38;4465.57;4460.39;NO;0;;4531.360259999999;674.0025999999943;NO;0;NO;NO;4461.222973204103;NO;0;YES;1;NO;0;NONE;NO;0;48.00139687278904;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099881079972512e+289;-1.532255935688022e-55;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.072043274290886e-50;6.70247791093164e+43
2026.01.09 05:15:00;2026.01.09;05:15;5;5;4463.37;4464.28;4466.48;4460.85;NO;0;;4531.360259999999;679.9025999999958;NO;0;NO;NO;4460.984113963506;NO;0;YES;1;NO;0;NONE;NO;0;47.24099304494172;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099881084141813e+289;-5.360669290007819e-50;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-3.861270969200712e-45;6.70247791093164e+43
2026.01.09 05:00:00;2026.01.09;05:00;5;5;4464.23;4469.42;4470.05;4462.13;NO;0;;4531.360259999999;671.3025999999991;NO;0;NO;NO;4460.746810704223;NO;0;YES;1;NO;0;NONE;NO;0;48.19492115743795;1;NONE;NO;Score baixo: 1.0/11.5;NO;2.096705886930322e-104;-1.099881088311115e+289;-1.825656829657255e-44;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.287715505424125e-39;6.70247791093164e+43
2026.01.09 04:45:00;2026.01.09;04:45;4;5;4469.42;4473.28;4473.75;4465.75;NO;0;;4531.360259999999;619.402599999994;NO;0;NO;NO;4460.510044252746;YES;2;YES;1;NO;0;NONE;NO;0;54.34435751771959;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881092480417e+289;-5.89827983275378e-39;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-4.343925438593992e-34;6.70247791093164e+43
2026.01.09 04:30:00;2026.01.09;04:30;4;5;4473.31;4472.36;4475.62;4468.03;NO;0;;4531.360259999999;580.5025999999907;NO;0;NO;NO;4460.273094362745;YES;2;YES;1;NO;0;NONE;NO;0;59.64067683207913;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881096649719e+289;-2.123977651793578e-33;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.517387224680869e-28;6.70247791093164e+43
2026.01.09 04:15:00;2026.01.09;04:15;4;5;4472.45;4471.96;4474.54;4469.89;NO;0;;4531.360259999999;589.1025999999965;NO;0;NO;NO;4460.035840720223;YES;2;YES;1;YES;1;INSIDE_BAR;NO;0;58.81671933781844;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.09988110081902e+289;-7.082492913542099e-28;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-4.970356301331051e-23;6.70247791093164e+43
2026.01.09 04:00:00;2026.01.09;04:00;4;5;4471.95;4468.85;4476.46;4468.85;NO;0;;4531.360259999999;594.1025999999965;NO;0;NO;NO;4459.798950181859;YES;2;YES;1;NO;0;NONE;NO;0;58.35775179754791;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881104988322e+289;-2.389777064570316e-22;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.73853642652385e-17;6.70247791093164e+43
2026.01.09 03:45:00;2026.01.09;03:45;3;5;4468.93;4462.66;4470.03;4462.45;NO;0;;4531.360259999999;624.3025999999918;NO;0;NO;NO;4459.562105263158;YES;2;YES;1;NO;0;NONE;NO;0;55.58137505560152;3;NONE;NO;Score baixo: 3.0/11.5;NO;2.096705886930322e-104;-1.099881109157624e+289;-8.346325359319376e-17;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-5.921710982606075e-12;6.70247791093164e+43
2026.01.09 03:30:00;2026.01.09;03:30;3;5;4462.67;4457.28;4463.42;4456.06;NO;0;;4531.360259999999;686.902599999994;NO;0;NO;NO;4459.326125354569;YES;2;YES;1;YES;1;ENGULFING_BULL;NO;0;49.04194706761237;4;NONE;NO;Score baixo: 4.0/11.5;NO;2.096705886930322e-104;-1.099881113326925e+289;-2.733635936057176e-11;1.877943519842578e-320;1.390671161567001e-309;;2.705664534659703e-311;-1.912589112140761e-06;6.70247791093164e+43
